Class,TotalBrokenRules,Minor,Major,Critical,cg-na,cg-npm
io/questdb/griffin/engine/functions/regex/ILikeStrFunctionFactory.java,0,0,0,0,0,1
io/questdb/griffin/engine/functions/regex/LikeStrFunctionFactory.java,0,0,0,0,0,1
io/questdb/test/cutlass/line/tcp/AbstractLineTcpReceiverFuzzTest.java,0,0,0,0,0,0
io/questdb/test/cairo/TestFilesFacade.java,0,0,0,0,0,0
io/questdb/griffin/model/AnalyticColumn.java,0,0,0,0,4,5
io/questdb/cutlass/http/processors/TextImportProcessorState.java,0,0,0,0,14,2
io/questdb/cairo/pool/WriterSource.java,0,0,0,0,0,2
io/questdb/griffin/engine/groupby/DistinctKeyRecordCursorFactory.java,0,0,0,0,2,3
io/questdb/griffin/engine/functions/constants/Long256Constant.java,0,0,0,0,1,5
io/questdb/std/Long256.java,0,0,0,0,1,4
io/questdb/cairo/TableDescriptor.java,0,0,0,0,0,4
